,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
628,19-20,629,13,13,18/01/2020 21:30,State Farm Arena,Atlanta Hawks,Detroit Pistons,ATL,103.1,103.0,112.6,-9.6," vs. PHX, @ SAS, vs. DET",DET,99.0,109.1,111.8,-2.7," vs. NOP, @ BOS, @ ATL",103 - 136
629,19-20,630,13,13,18/01/2020 21:30,Madison Square Garden,New York Knicks,Philadelphia 76ers,NYK,99.6,105.0,112.9,-7.9," @ MIL, vs. PHX, vs. PHI",PHI,99.6,109.1,105.8,+3.3," @ IND, vs. BKN, vs. CHI, @ NYK",87 - 90
630,19-20,631,13,13,18/01/2020 22:00,United Center,Chicago Bulls,Cleveland Cavaliers,CHI,100.8,104.5,106.2,-1.7," @ BOS, vs. WAS, @ PHI, vs. CLE",CLE,98.9,105.7,113.9,-8.2," @ LAL, @ LAC, @ MEM, @ CHI",118 - 116
631,19-20,632,13,13,18/01/2020 22:00,Target Center,Minnesota Timberwolves,Toronto Raptors,MIN,103.7,105.8,108.5,-2.7," vs. OKC, vs. IND, @ IND, vs. TOR",TOR,100.2,108.9,103.8,+5.1," @ OKC, vs. WAS, @ MIN",112 - 122
632,19-20,633,13,13,18/01/2020 22:30,Toyota Center,Houston Rockets,Los Angeles Lakers,HOU,104.2,113.7,108.6,+5.1," @ MEM, vs. POR, vs. LAL",LAL,100.4,112.7,104.5,+8.1," vs. CLE, vs. ORL, @ HOU",115 - 124
633,19-20,634,13,13,18/01/2020 22:30,Chase Center,Golden State Warriors,Orlando Magic,GSW,101.0,102.7,111.1,-8.3," vs. DAL, vs. DEN, vs. ORL",ORL,98.6,104.8,104.9,-0.1," @ SAC, @ LAL, @ LAC, @ GSW",109 - 95
634,19-20,635,13,13,18/01/2020 23:00,Chesapeake Energy Arena,Oklahoma City Thunder,Portland Trail Blazers,OKC,99.3,108.5,107.1,+1.5," @ MIN, vs. TOR, vs. MIA, vs. POR",POR,101.5,109.5,111.8,-2.3," vs. CHA, @ HOU, @ DAL, @ OKC",119 - 106
635,19-20,636,13,13,18/01/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Sacramento Kings,UTA,99.6,110.1,106.1,+4.0," @ BKN, @ NOP, vs. SAC",SAC,98.7,106.7,109.1,-2.5," vs. ORL, vs. DAL, @ UTA",123 - 101
636,19-20,637,13,13,19/01/2020 17:00,AT&T Center,San Antonio Spurs,Miami Heat,SAS,101.4,110.7,111.5,-0.9," @ MIA, vs. ATL, vs. MIA",MIA,99.0,110.9,107.5,+3.4," vs. SAS, @ OKC, @ SAS",107 - 102
637,19-20,638,13,13,19/01/2020 22:00,Pepsi Center,Denver Nuggets,Indiana Pacers,DEN,97.5,111.0,107.1,+4.0," vs. CHA, @ GSW, vs. IND",IND,99.1,109.8,106.7,+3.1," vs. PHI, @ MIN, vs. MIN, @ DEN",107 - 115
638,19-20,639,13,13,20/01/2020 16:00,Capital One Arena,Washington Wizards,Detroit Pistons,WAS,103.5,110.7,115.4,-4.7," @ CHI, @ TOR",DET,99.0,109.1,111.8,-2.7," vs. NOP, @ BOS, @ ATL",106 - 100
639,19-20,640,13,13,20/01/2020 16:30,State Farm Arena,Atlanta Hawks,Toronto Raptors,ATL,103.1,103.0,112.6,-9.6," vs. PHX, @ SAS, vs. DET",TOR,100.2,108.9,103.8,+5.1," @ OKC, vs. WAS, @ MIN",117 - 122
640,19-20,641,13,13,20/01/2020 17:00,Barclays Center,Brooklyn Nets,Philadelphia 76ers,BKN,102.5,105.5,106.8,-1.3," vs. UTA, @ PHI, vs. MIL",PHI,99.6,109.1,105.8,+3.3," @ IND, vs. BKN, vs. CHI, @ NYK",111 - 117
641,19-20,642,13,13,20/01/2020 19:00,Spectrum Center,Charlotte Hornets,Orlando Magic,CHA,97.1,106.0,112.9,-6.8," @ POR, @ DEN",ORL,98.6,104.8,104.9,-0.1," @ SAC, @ LAL, @ LAC, @ GSW",83 - 106
642,19-20,643,13,13,20/01/2020 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New York Knicks,CLE,98.9,105.7,113.9,-8.2," @ LAL, @ LAC, @ MEM, @ CHI",NYK,99.6,105.0,112.9,-7.9," @ MIL, vs. PHX, vs. PHI",86 - 106
643,19-20,644,13,13,20/01/2020 19:00,American Airlines Arena,Miami Heat,Sacramento Kings,MIA,99.0,110.9,107.5,+3.4," vs. SAS, @ OKC, @ SAS",SAC,98.7,106.7,109.1,-2.5," vs. ORL, vs. DAL, @ UTA",118 - 113
644,19-20,645,13,13,20/01/2020 19:00,Toyota Center,Houston Rockets,Oklahoma City Thunder,HOU,104.2,113.7,108.6,+5.1," @ MEM, vs. POR, vs. LAL",OKC,99.3,108.5,107.1,+1.5," @ MIN, vs. TOR, vs. MIA, vs. POR",107 - 112
645,19-20,646,13,13,20/01/2020 19:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,MEM,103.7,109.1,111.5,-2.4," vs. HOU, vs. CLE",NOP,103.2,108.6,112.7,-4.1," @ DET, vs. UTA, vs. LAC",116 - 126
646,19-20,647,13,13,20/01/2020 19:00,Fiserv Forum,Milwaukee Bucks,Chicago Bulls,MIL,104.9,113.4,101.6,+11.7," vs. NYK, vs. BOS, @ BKN",CHI,100.8,104.5,106.2,-1.7," @ BOS, vs. WAS, @ PHI, vs. CLE",111 - 98
647,19-20,648,13,13,20/01/2020 21:30,TD Garden,Boston Celtics,Los Angeles Lakers,BOS,99.6,111.5,104.5,+7.0," vs. CHI, vs. DET, @ MIL, vs. PHX",LAL,100.4,112.7,104.5,+8.1," vs. CLE, vs. ORL, @ HOU",139 - 107
648,19-20,649,13,13,20/01/2020 22:00,Target Center,Minnesota Timberwolves,Denver Nuggets,MIN,103.7,105.8,108.5,-2.7," vs. OKC, vs. IND, @ IND, vs. TOR",DEN,97.5,111.0,107.1,+4.0," vs. CHA, @ GSW, vs. IND",100 - 107
649,19-20,650,13,13,20/01/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,San Antonio Spurs,PHX,102.4,109.7,110.5,-0.7," @ ATL, @ NYK, @ BOS",SAS,101.4,110.7,111.5,-0.9," @ MIA, vs. ATL, vs. MIA",118 - 120
650,19-20,651,13,13,20/01/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Indiana Pacers,UTA,99.6,110.1,106.1,+4.0," @ BKN, @ NOP, vs. SAC",IND,99.1,109.8,106.7,+3.1," vs. PHI, @ MIN, vs. MIN, @ DEN",118 - 88
651,19-20,652,13,13,21/01/2020 00:00,Moda Center,Portland Trail Blazers,Golden State Warriors,POR,101.5,109.5,111.8,-2.3," vs. CHA, @ HOU, @ DAL, @ OKC",GSW,101.0,102.7,111.1,-8.3," vs. DAL, vs. DEN, vs. ORL",129 - 124
652,19-20,653,13,13,21/01/2020 22:30,American Airlines Center,Dallas Mavericks,LA Clippers,DAL,99.7,115.3,108.9,+6.4," @ GSW, @ SAC, vs. POR",LAC,103.3,111.5,105.8,+5.6," vs. CLE, vs. ORL, @ NOP",107 - 110
653,19-20,654,13,13,22/01/2020 21:00,Little Caesars Arena,Detroit Pistons,Sacramento Kings,DET,99.0,109.1,111.8,-2.7," vs. NOP, @ BOS, @ ATL",SAC,98.7,106.7,109.1,-2.5," vs. ORL, vs. DAL, @ UTA",127 - 106
654,19-20,655,13,13,22/01/2020 21:00,Amway Center,Orlando Magic,Oklahoma City Thunder,ORL,98.6,104.8,104.9,-0.1," @ SAC, @ LAL, @ LAC, @ GSW",OKC,99.3,108.5,107.1,+1.5," @ MIN, vs. TOR, vs. MIA, vs. POR",114 - 120
655,19-20,660,13,13,22/01/2020 21:00,Scotiabank Arena,Toronto Raptors,Philadelphia 76ers,TOR,100.2,108.9,103.8,+5.1," @ OKC, vs. WAS, @ MIN",PHI,99.6,109.1,105.8,+3.3," @ IND, vs. BKN, vs. CHI, @ NYK",107 - 95
656,19-20,656,13,13,22/01/2020 21:30,State Farm Arena,Atlanta Hawks,LA Clippers,ATL,103.1,103.0,112.6,-9.6," vs. PHX, @ SAS, vs. DET",LAC,103.3,111.5,105.8,+5.6," vs. CLE, vs. ORL, @ NOP",102 - 95
657,19-20,657,13,13,22/01/2020 21:30,TD Garden,Boston Celtics,Memphis Grizzlies,BOS,99.6,111.5,104.5,+7.0," vs. CHI, vs. DET, @ MIL, vs. PHX",MEM,103.7,109.1,111.5,-2.4," vs. HOU, vs. CLE",119 - 95
658,19-20,658,13,13,22/01/2020 21:30,American Airlines Arena,Miami Heat,Washington Wizards,MIA,99.0,110.9,107.5,+3.4," vs. SAS, @ OKC, @ SAS",WAS,103.5,110.7,115.4,-4.7," @ CHI, @ TOR",134 - 129
659,19-20,659,13,13,22/01/2020 21:30,Madison Square Garden,New York Knicks,Los Angeles Lakers,NYK,99.6,105.0,112.9,-7.9," @ MIL, vs. PHX, vs. PHI",LAL,100.4,112.7,104.5,+8.1," vs. CLE, vs. ORL, @ HOU",92 - 100
660,19-20,661,13,13,22/01/2020 22:00,United Center,Chicago Bulls,Minnesota Timberwolves,CHI,100.8,104.5,106.2,-1.7," @ BOS, vs. WAS, @ PHI, vs. CLE",MIN,103.7,105.8,108.5,-2.7," vs. OKC, vs. IND, @ IND, vs. TOR",117 - 110
661,19-20,662,13,13,22/01/2020 22:00,Toyota Center,Houston Rockets,Denver Nuggets,HOU,104.2,113.7,108.6,+5.1," @ MEM, vs. POR, vs. LAL",DEN,97.5,111.0,107.1,+4.0," vs. CHA, @ GSW, vs. IND",121 - 105
662,19-20,664,13,13,22/01/2020 23:00,Talking Stick Resort Arena,Phoenix Suns,Indiana Pacers,PHX,102.4,109.7,110.5,-0.7," @ ATL, @ NYK, @ BOS",IND,99.1,109.8,106.7,+3.1," vs. PHI, @ MIN, vs. MIN, @ DEN",87 - 112
663,19-20,663,13,13,22/01/2020 23:30,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,NOP,103.2,108.6,112.7,-4.1," @ DET, vs. UTA, vs. LAC",SAS,101.4,110.7,111.5,-0.9," @ MIA, vs. ATL, vs. MIA",117 - 121
664,19-20,665,13,13,23/01/2020 00:00,Chase Center,Golden State Warriors,Utah Jazz,GSW,101.0,102.7,111.1,-8.3," vs. DAL, vs. DEN, vs. ORL",UTA,99.6,110.1,106.1,+4.0," @ BKN, @ NOP, vs. SAC",96 - 129
665,19-20,666,14,14,23/01/2020 21:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Washington Wizards,CLE,99.0,105.8,114.6,-8.8," vs. NYK, vs. WAS, vs. CHI",WAS,103.5,110.5,115.8,-5.3," vs. DET, @ MIA, @ CLE, @ ATL",112 - 124
666,19-20,667,14,14,23/01/2020 22:00,Barclays Center,Brooklyn Nets,Los Angeles Lakers,BKN,102.4,105.3,107.5,-2.2," vs. PHI, vs. LAL, @ DET, @ NYK",LAL,100.7,113.1,104.7,+8.4," @ BOS, @ NYK, @ BKN, @ PHI",113 - 128
667,19-20,668,14,14,24/01/2020 00:30,Moda Center,Portland Trail Blazers,Dallas Mavericks,POR,101.3,109.9,112.3,-2.4," vs. GSW, vs. DAL, vs. IND",DAL,99.6,116.1,109.1,+7.0," vs. LAC, @ POR, @ UTA",125 - 133
668,19-20,669,14,14,24/01/2020 17:00,AccorHotels Arena,Charlotte Hornets,Milwaukee Bucks,CHA,96.9,106.1,113.0,-7.0," vs. ORL, vs. MIL (Paris)",MIL,105.1,113.5,101.4,+12.0," vs. CHI, @ CHA (Paris)",103 - 116
669,19-20,670,14,14,24/01/2020 21:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,DET,99.1,109.6,111.3,-1.7," @ WAS, vs. SAC, vs. MEM, vs. BKN",MEM,103.5,109.5,111.5,-2.0," vs. NOP, @ BOS, @ DET, vs. PHX",112 - 125
670,19-20,671,14,14,24/01/2020 21:00,Amway Center,Orlando Magic,Boston Celtics,ORL,98.7,104.9,105.9,-1.0," @ CHA, vs. OKC, vs. BOS, vs. LAC",BOS,99.8,111.5,105.6,+6.0," vs. LAL, vs. MEM, @ ORL, @ NOP",98 - 109
671,19-20,672,14,14,24/01/2020 21:30,Madison Square Garden,New York Knicks,Toronto Raptors,NYK,99.8,104.2,112.7,-8.6," @ CLE, vs. LAL, vs. TOR, vs. BKN",TOR,100.6,110.0,104.1,+5.9," @ ATL, vs. PHI, @ NYK, @ SAS",112 - 118
672,19-20,673,14,14,24/01/2020 22:00,American Airlines Arena,Miami Heat,LA Clippers,MIA,98.7,111.1,107.8,+3.2," vs. SAC, vs. WAS, vs. LAC",LAC,103.2,112.4,105.9,+6.5," @ DAL, @ ATL, @ MIA, @ ORL",117 - 122
673,19-20,674,14,14,24/01/2020 22:00,United Center,Chicago Bulls,Sacramento Kings,CHI,100.6,104.7,106.5,-1.8," @ MIL, vs. MIN, vs. SAC, @ CLE",SAC,98.6,107.2,110.2,-3.0," @ MIA, @ DET, @ CHI",81 - 98
674,19-20,675,14,14,24/01/2020 22:00,Target Center,Minnesota Timberwolves,Houston Rockets,MIN,103.4,105.9,109.1,-3.1," vs. DEN, @ CHI, vs. HOU, vs. OKC",HOU,104.1,113.3,109.2,+4.1," vs. OKC, vs. DEN, @ MIN, @ DEN",124 - 131
675,19-20,676,14,14,24/01/2020 22:00,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,NOP,103.2,109.1,112.7,-3.6," @ MEM, vs. SAS, vs. DEN, vs. BOS",DEN,97.5,111.2,107.3,+3.9," @ MIN, @ HOU, @ NOP, vs. HOU",106 - 113
676,19-20,677,14,14,24/01/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Atlanta Hawks,OKC,99.3,109.3,107.8,+1.5," @ HOU, @ ORL, vs. ATL, @ MIN",ATL,103.2,103.6,112.9,-9.3," vs. TOR, vs. LAC, @ OKC, vs. WAS",140 - 111
677,19-20,678,14,14,24/01/2020 22:30,AT&T Center,San Antonio Spurs,Phoenix Suns,SAS,101.1,110.8,111.6,-0.8," @ PHX, @ NOP, vs. PHX, vs. TOR",PHX,102.5,109.9,110.3,-0.4," vs. SAS, vs. IND, @ SAS, @ MEM",99 - 103
678,19-20,679,14,14,25/01/2020 00:30,Chase Center,Golden State Warriors,Indiana Pacers,GSW,100.9,103.2,111.3,-8.0," @ POR, vs. UTA, vs. IND",IND,98.9,109.9,106.7,+3.2," @ UTA, @ PHX, @ GSW, @ POR",118 - 129
679,19-20,680,14,14,25/01/2020 19:00,Vivint Smart Home Arena,Utah Jazz,Dallas Mavericks,UTA,99.4,111.1,106.7,+4.4," vs. IND, @ GSW, vs. DAL",DAL,99.6,116.1,109.1,+7.0," vs. LAC, @ POR, @ UTA",112 - 107
680,19-20,681,14,14,25/01/2020 21:00,Little Caesars Arena,Detroit Pistons,Brooklyn Nets,DET,99.1,109.6,111.3,-1.7," @ WAS, vs. SAC, vs. MEM, vs. BKN",BKN,102.4,105.3,107.5,-2.2," vs. PHI, vs. LAL, @ DET, @ NYK",111 - 121
681,19-20,682,14,14,25/01/2020 22:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Chicago Bulls,CLE,99.0,105.8,114.6,-8.8," vs. NYK, vs. WAS, vs. CHI",CHI,100.6,104.7,106.5,-1.8," @ MIL, vs. MIN, vs. SAC, @ CLE",106 - 118
682,19-20,683,14,14,25/01/2020 22:00,Target Center,Minnesota Timberwolves,Oklahoma City Thunder,MIN,103.4,105.9,109.1,-3.1," vs. DEN, @ CHI, vs. HOU, vs. OKC",OKC,99.3,109.3,107.8,+1.5," @ HOU, @ ORL, vs. ATL, @ MIN",104 - 113
683,19-20,684,14,14,25/01/2020 22:30,Wells Fargo Center,Philadelphia 76ers,Los Angeles Lakers,PHI,99.3,108.7,105.2,+3.4," @ BKN, @ TOR, vs. LAL",LAL,100.7,113.1,104.7,+8.4," @ BOS, @ NYK, @ BKN, @ PHI",108 - 91
684,19-20,685,14,14,26/01/2020 17:30,Pepsi Center,Denver Nuggets,Houston Rockets,DEN,97.5,111.2,107.3,+3.9," @ MIN, @ HOU, @ NOP, vs. HOU",HOU,104.1,113.3,109.2,+4.1," vs. OKC, vs. DEN, @ MIN, @ DEN",117 - 110
685,19-20,686,14,14,26/01/2020 18:00,AT&T Center,San Antonio Spurs,Toronto Raptors,SAS,101.1,110.8,111.6,-0.8," @ PHX, @ NOP, vs. PHX, vs. TOR",TOR,100.6,110.0,104.1,+5.9," @ ATL, vs. PHI, @ NYK, @ SAS",106 - 110
686,19-20,687,14,14,26/01/2020 20:00,State Farm Arena,Atlanta Hawks,Washington Wizards,ATL,103.2,103.6,112.9,-9.3," vs. TOR, vs. LAC, @ OKC, vs. WAS",WAS,103.5,110.5,115.8,-5.3," vs. DET, @ MIA, @ CLE, @ ATL",152 - 133
687,19-20,688,14,14,26/01/2020 20:00,Madison Square Garden,New York Knicks,Brooklyn Nets,NYK,99.8,104.2,112.7,-8.6," @ CLE, vs. LAL, vs. TOR, vs. BKN",BKN,102.4,105.3,107.5,-2.2," vs. PHI, vs. LAL, @ DET, @ NYK",110 - 97
688,19-20,689,14,14,26/01/2020 20:00,Amway Center,Orlando Magic,LA Clippers,ORL,98.7,104.9,105.9,-1.0," @ CHA, vs. OKC, vs. BOS, vs. LAC",LAC,103.2,112.4,105.9,+6.5," @ DAL, @ ATL, @ MIA, @ ORL",97 - 112
689,19-20,690,14,14,26/01/2020 20:00,FedExForum,Memphis Grizzlies,Phoenix Suns,MEM,103.5,109.5,111.5,-2.0," vs. NOP, @ BOS, @ DET, vs. PHX",PHX,102.5,109.9,110.3,-0.4," vs. SAS, vs. IND, @ SAS, @ MEM",114 - 109
690,19-20,691,14,14,26/01/2020 20:00,Smoothie King Center,New Orleans Pelicans,Boston Celtics,NOP,103.2,109.1,112.7,-3.6," @ MEM, vs. SAS, vs. DEN, vs. BOS",BOS,99.8,111.5,105.6,+6.0," vs. LAL, vs. MEM, @ ORL, @ NOP",123 - 108
691,19-20,692,14,14,26/01/2020 23:00,Moda Center,Portland Trail Blazers,Indiana Pacers,POR,101.3,109.9,112.3,-2.4," vs. GSW, vs. DAL, vs. IND",IND,98.9,109.9,106.7,+3.2," @ UTA, @ PHX, @ GSW, @ POR",139 - 129
692,19-20,693,14,14,27/01/2020 21:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,DET,99.1,109.6,111.3,-1.7," @ WAS, vs. SAC, vs. MEM, vs. BKN",CLE,99.0,105.8,114.6,-8.8," vs. NYK, vs. WAS, vs. CHI",100 - 115
693,19-20,694,14,14,27/01/2020 21:30,American Airlines Arena,Miami Heat,Orlando Magic,MIA,98.7,111.1,107.8,+3.2," vs. SAC, vs. WAS, vs. LAC",ORL,98.7,104.9,105.9,-1.0," @ CHA, vs. OKC, vs. BOS, vs. LAC",113 - 92
694,19-20,695,14,14,27/01/2020 22:00,United Center,Chicago Bulls,San Antonio Spurs,CHI,100.6,104.7,106.5,-1.8," @ MIL, vs. MIN, vs. SAC, @ CLE",SAS,101.1,110.8,111.6,-0.8," @ PHX, @ NOP, vs. PHX, vs. TOR",110 - 109
695,19-20,696,14,14,27/01/2020 22:00,Target Center,Minnesota Timberwolves,Sacramento Kings,MIN,103.4,105.9,109.1,-3.1," vs. DEN, @ CHI, vs. HOU, vs. OKC",SAC,98.6,107.2,110.2,-3.0," @ MIA, @ DET, @ CHI",129 - 133
696,19-20,697,14,14,27/01/2020 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Dallas Mavericks,OKC,99.3,109.3,107.8,+1.5," @ HOU, @ ORL, vs. ATL, @ MIN",DAL,99.6,116.1,109.1,+7.0," vs. LAC, @ POR, @ UTA",97 - 107
697,19-20,698,14,14,27/01/2020 23:00,Vivint Smart Home Arena,Utah Jazz,Houston Rockets,UTA,99.4,111.1,106.7,+4.4," vs. IND, @ GSW, vs. DAL",HOU,104.1,113.3,109.2,+4.1," vs. OKC, vs. DEN, @ MIN, @ DEN",117 - 126
698,19-20,699,14,14,28/01/2020 21:00,Spectrum Center,Charlotte Hornets,New York Knicks,CHA,96.9,106.1,113.0,-7.0," vs. ORL, vs. MIL (Paris)",NYK,99.8,104.2,112.7,-8.6," @ CLE, vs. LAL, vs. TOR, vs. BKN",97 - 92
699,19-20,702,14,14,28/01/2020 21:00,Wells Fargo Center,Philadelphia 76ers,Golden State Warriors,PHI,99.3,108.7,105.2,+3.4," @ BKN, @ TOR, vs. LAL",GSW,100.9,103.2,111.3,-8.0," @ POR, vs. UTA, vs. IND",115 - 104
700,19-20,700,14,14,28/01/2020 21:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New Orleans Pelicans,CLE,99.0,105.8,114.6,-8.8," vs. NYK, vs. WAS, vs. CHI",NOP,103.2,109.1,112.7,-3.6," @ MEM, vs. SAS, vs. DEN, vs. BOS",111 - 125
701,19-20,703,14,14,28/01/2020 21:30,Scotiabank Arena,Toronto Raptors,Atlanta Hawks,TOR,100.6,110.0,104.1,+5.9," @ ATL, vs. PHI, @ NYK, @ SAS",ATL,103.2,103.6,112.9,-9.3," vs. TOR, vs. LAC, @ OKC, vs. WAS",130 - 114
702,19-20,701,14,14,28/01/2020 22:00,American Airlines Arena,Miami Heat,Boston Celtics,MIA,98.7,111.1,107.8,+3.2," vs. SAC, vs. WAS, vs. LAC",BOS,99.8,111.5,105.6,+6.0," vs. LAL, vs. MEM, @ ORL, @ NOP",101 - 109
703,19-20,704,14,14,28/01/2020 22:00,FedExForum,Memphis Grizzlies,Denver Nuggets,MEM,103.5,109.5,111.5,-2.0," vs. NOP, @ BOS, @ DET, vs. PHX",DEN,97.5,111.2,107.3,+3.9," @ MIN, @ HOU, @ NOP, vs. HOU",104 - 96
704,19-20,705,14,14,28/01/2020 22:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,MIL,105.1,113.5,101.4,+12.0," vs. CHI, @ CHA (Paris)",WAS,103.5,110.5,115.8,-5.3," vs. DET, @ MIA, @ CLE, @ ATL",151 - 131
705,19-20,706,14,14,28/01/2020 22:30,American Airlines Center,Dallas Mavericks,Phoenix Suns,DAL,99.6,116.1,109.1,+7.0," vs. LAC, @ POR, @ UTA",PHX,102.5,109.9,110.3,-0.4," vs. SAS, vs. IND, @ SAS, @ MEM",104 - 133
706,19-20,708,14,14,29/01/2020 21:00,Bankers Life Fieldhouse,Indiana Pacers,Chicago Bulls,IND,98.9,109.9,106.7,+3.2," @ UTA, @ PHX, @ GSW, @ POR",CHI,100.6,104.7,106.5,-1.8," @ MIL, vs. MIN, vs. SAC, @ CLE",115 - 106
707,19-20,709,14,14,29/01/2020 21:30,Barclays Center,Brooklyn Nets,Detroit Pistons,BKN,102.4,105.3,107.5,-2.2," vs. PHI, vs. LAL, @ DET, @ NYK",DET,99.1,109.6,111.3,-1.7," @ WAS, vs. SAC, vs. MEM, vs. BKN",125 - 115
708,19-20,710,14,14,29/01/2020 21:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,NYK,99.8,104.2,112.7,-8.6," @ CLE, vs. LAL, vs. TOR, vs. BKN",MEM,103.5,109.5,111.5,-2.0," vs. NOP, @ BOS, @ DET, vs. PHX",106 - 127
709,19-20,711,14,14,29/01/2020 22:30,AT&T Center,San Antonio Spurs,Utah Jazz,SAS,101.1,110.8,111.6,-0.8," @ PHX, @ NOP, vs. PHX, vs. TOR",UTA,99.4,111.1,106.7,+4.4," vs. IND, @ GSW, vs. DAL",127 - 120
710,19-20,712,14,14,30/01/2020 00:00,Moda Center,Portland Trail Blazers,Houston Rockets,POR,101.3,109.9,112.3,-2.4," vs. GSW, vs. DAL, vs. IND",HOU,104.1,113.3,109.2,+4.1," vs. OKC, vs. DEN, @ MIN, @ DEN",125 - 112
711,19-20,713,14,14,30/01/2020 00:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,SAC,98.6,107.2,110.2,-3.0," @ MIA, @ DET, @ CHI",OKC,99.3,109.3,107.8,+1.5," @ HOU, @ ORL, vs. ATL, @ MIN",100 - 120
715,19-20,717,15,16,30/01/2020 22:00,TD Garden,Boston Celtics,Golden State Warriors,BOS,100.0,112.2,105.1,+7.1," @ ATL, vs. ORL, vs. ATL, @ OKC",GSW,101.1,103.7,112.0,-8.3," @ WAS, @ BKN, vs. LAL",119 - 104
717,19-20,719,15,16,31/01/2020 00:30,Staples Center,LA Clippers,Sacramento Kings,LAC,102.8,112.2,106.2,+6.0," vs. SAS, vs. MIA, @ MIN, @ CLE",SAC,98.6,107.7,110.7,-3.0," vs. MIN, vs. MIA, vs. SAS",103 - 124
724,19-20,726,15,16,01/02/2020 00:30,Staples Center,Los Angeles Lakers,Portland Trail Blazers,LAL,100.8,112.8,105.9,+7.0," vs. SAS, vs. HOU, @ GSW",POR,101.3,111.7,112.7,-1.1," @ DEN, vs. SAS, @ UTA, vs. MIA",119 - 127
727,19-20,729,15,16,01/02/2020 21:00,Amway Center,Orlando Magic,Miami Heat,ORL,98.1,105.0,106.8,-1.8," @ CHA, @ BOS, @ NYK, vs. MIL",MIA,98.4,111.5,108.0,+3.5," vs. PHI, @ LAC, @ SAC, @ POR",89 - 102
733,19-20,736,15,16,02/02/2020 00:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,SAC,98.6,107.7,110.7,-3.0," vs. MIN, vs. MIA, vs. SAS",LAL,100.8,112.8,105.9,+7.0," vs. SAS, vs. HOU, @ GSW",113 - 129
734,19-20,735,15,16,02/02/2020 00:30,Moda Center,Portland Trail Blazers,Utah Jazz,POR,101.3,111.7,112.7,-1.1," @ DEN, vs. SAS, @ UTA, vs. MIA",UTA,99.4,111.6,107.3,+4.3," vs. DEN, vs. POR, @ HOU",124 - 107
736,19-20,738,15,16,02/02/2020 16:00,Toyota Center,Houston Rockets,New Orleans Pelicans,HOU,104.2,113.3,109.6,+3.7," vs. CHA, @ LAL, @ PHX, vs. UTA",NOP,103.4,110.0,112.3,-2.3," vs. MIL, @ CHI, @ IND",117 - 109
737,19-20,739,15,16,02/02/2020 16:00,Fiserv Forum,Milwaukee Bucks,Phoenix Suns,MIL,105.2,113.8,102.0,+11.9," @ NOP, vs. PHI, @ ORL",PHX,102.3,109.8,110.4,-0.6," @ BKN, @ DET, vs. HOU, vs. DEN",129 - 108
739,19-20,741,15,16,03/02/2020 21:00,Spectrum Center,Charlotte Hornets,Orlando Magic,CHA,96.9,105.4,113.1,-7.7," vs. ORL, @ HOU, vs. DAL",ORL,98.1,105.0,106.8,-1.8," @ CHA, @ BOS, @ NYK, vs. MIL",100 - 112
744,19-20,746,15,16,03/02/2020 21:30,Barclays Center,Brooklyn Nets,Phoenix Suns,BKN,102.2,106.4,108.2,-1.8," vs. PHX, vs. GSW, @ TOR",PHX,102.3,109.8,110.4,-0.6," @ BKN, @ DET, vs. HOU, vs. DEN",119 - 97
749,19-20,751,15,16,04/02/2020 21:30,Smoothie King Center,New Orleans Pelicans,Milwaukee Bucks,NOP,103.4,110.0,112.3,-2.3," vs. MIL, @ CHI, @ IND",MIL,105.2,113.8,102.0,+11.9," @ NOP, vs. PHI, @ ORL",108 - 120
750,19-20,752,15,16,04/02/2020 22:00,Toyota Center,Houston Rockets,Charlotte Hornets,HOU,104.2,113.3,109.6,+3.7," vs. CHA, @ LAL, @ PHX, vs. UTA",CHA,96.9,105.4,113.1,-7.7," vs. ORL, @ HOU, vs. DAL",125 - 110
