,Season,Match Number,Round Number,Week,Date,Location,Home Team,Away Team,AB_HOME,Pace_HOME,OffRtg_HOME,DefRtg_HOME,NetRtg_HOME,GOW_HOME,AB_AWAY,Pace_AWAY,OffRtg_AWAY,DefRtg_AWAY,NetRtg_AWAY,GOW_AWAY,Result
715,18-19,748,15,15,02/04/2021 21:00,Bankers Life Fieldhouse,Indiana Pacers,Charlotte Hornets,IND,100.4,111.3,111.0,+0.3," @ WAS, vs. MIA, vs. CHA, @ SAS",CHA,100.1,110.9,111.7,-0.8," @ WAS, @ BKN, @ IND, @ BOS",97 - 114
716,18-19,749,15,15,02/04/2021 21:00,FedExForum,Memphis Grizzlies,Minnesota Timberwolves,MEM,101.3,109.7,109.4,+0.3," @ HOU, vs. UTA, vs. MIN, @ PHI",MIN,101.8,106.7,114.2,-7.4," @ BKN, vs. NYK, @ MEM, @ PHI",120 - 108
717,18-19,750,15,15,02/04/2021 22:00,Smoothie King Center,New Orleans Pelicans,Atlanta Hawks,NOP,98.9,115.9,115.6,+0.3," @ BOS, vs. ORL, vs. ATL, @ HOU",ATL,98.4,113.6,112.3,+1.3," @ PHX, @ SAS, @ NOP, vs. GSW",103 - 126
718,18-19,751,15,15,02/04/2021 22:00,Vivint Arena,Utah Jazz,Chicago Bulls,UTA,99.8,116.8,108.3,+8.5," vs. CLE, @ MEM, vs. CHI, vs. ORL",CHI,101.1,110.4,111.7,-1.3," @ GSW, @ PHX, @ UTA, vs. BKN",113 - 106
719,18-19,752,15,15,02/04/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Oklahoma City Thunder,PHX,98.0,114.4,108.0,+6.4," vs. ATL, vs. CHI, vs. OKC",OKC,100.5,104.7,110.8,-6.1," vs. DAL, vs. TOR, @ PHX, @ POR",140 - 103
720,18-19,753,15,15,02/04/2021 23:00,Moda Center,Portland Trail Blazers,Milwaukee Bucks,POR,98.6,116.2,116.9,-0.6," @ DET, vs. MIL, vs. OKC",MIL,102.3,116.6,109.6,+7.0," @ LAC, @ LAL, @ POR, @ SAC",109 - 127
721,18-19,754,15,15,02/04/2021 23:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,SAC,100.5,113.9,117.7,-3.9," @ SAS, @ SAS, vs. LAL, vs. MIL",LAL,99.1,110.5,105.8,+4.7," vs. MIL, @ SAC, @ LAC",94 - 115
722,18-19,755,15,15,03/04/2021 20:00,Capital One Arena,Washington Wizards,Dallas Mavericks,WAS,104.8,109.0,113.5,-4.5," vs. IND, vs. CHA, @ DET, vs. DAL",DAL,98.2,113.7,112.7,+1.0," @ OKC, @ BOS, @ NYK, @ WAS",87 - 109
723,18-19,756,15,15,03/04/2021 21:00,Little Caesars Arena,Detroit Pistons,New York Knicks,DET,97.9,107.8,111.6,-3.8," vs. TOR, vs. POR, vs. WAS, vs. NYK",NYK,96.7,108.7,108.1,+0.6," vs. MIA, @ MIN, vs. DAL, @ DET",81 - 125
724,18-19,757,15,15,03/04/2021 21:00,AmericanAirlines Arena,Miami Heat,Cleveland Cavaliers,MIA,97.7,108.0,109.7,-1.7," @ NYK, @ IND, vs. GSW, vs. CLE",CLE,98.1,104.3,111.8,-7.5," @ UTA, vs. PHI, @ MIA",115 - 101
725,18-19,758,15,15,03/04/2021 21:00,Wells Fargo Center,Philadelphia 76ers,Minnesota Timberwolves,PHI,101.2,112.1,107.1,+5.0," @ DEN, @ CLE, vs. MIN, vs. MEM",MIN,101.8,106.7,114.2,-7.4," @ BKN, vs. NYK, @ MEM, @ PHI",122 - 113
726,18-19,759,15,15,03/04/2021 22:00,AT&T Center,San Antonio Spurs,Indiana Pacers,SAS,99.8,109.3,109.8,-0.5," vs. SAC, vs. SAC, vs. ATL, vs. IND",IND,100.4,111.3,111.0,+0.3," @ WAS, vs. MIA, vs. CHA, @ SAS",133 - 139
727,18-19,760,15,15,03/04/2021 22:00,Vivint Arena,Utah Jazz,Orlando Magic,UTA,99.8,116.8,108.3,+8.5," vs. CLE, @ MEM, vs. CHI, vs. ORL",ORL,98.9,105.3,111.8,-6.5," @ LAC, @ NOP, @ UTA, @ DEN",137 - 91
728,18-19,761,15,15,03/04/2021 23:00,Moda Center,Portland Trail Blazers,Oklahoma City Thunder,POR,98.6,116.2,116.9,-0.6," @ DET, vs. MIL, vs. OKC",OKC,100.5,104.7,110.8,-6.1," vs. DAL, vs. TOR, @ PHX, @ POR",133 - 85
729,18-19,762,15,15,03/04/2021 23:00,Golden 1 Center,Sacramento Kings,Milwaukee Bucks,SAC,100.5,113.9,117.7,-3.9," @ SAS, @ SAS, vs. LAL, vs. MIL",MIL,102.3,116.6,109.6,+7.0," @ LAC, @ LAL, @ POR, @ SAC",128 - 129
730,18-19,763,15,15,04/04/2021 15:00,United Center,Chicago Bulls,Brooklyn Nets,CHI,101.1,110.4,111.7,-1.3," @ GSW, @ PHX, @ UTA, vs. BKN",BKN,100.3,117.4,113.6,+3.8," vs. MIN, vs, HOU, vs. CHA, @ CHI",115 - 107
731,18-19,764,15,15,04/04/2021 16:30,STAPLES Center,LA Clippers,Los Angeles Lakers,LAC,98.1,117.1,111.0,+6.1," vs. MIL, vs. ORL, vs. DEN, vs. LAL",LAL,99.1,110.5,105.8,+4.7," vs. MIL, @ SAC, @ LAC",104 - 86
732,18-19,765,15,15,04/04/2021 19:00,TD Garden,Boston Celtics,Charlotte Hornets,BOS,98.7,113.2,112.2,+1.1," vs. NOP, vs. DAL, vs. HOU, vs. CHA",CHA,100.1,110.9,111.7,-0.8," @ WAS, @ BKN, @ IND, @ BOS",116 - 86
733,18-19,766,15,15,04/04/2021 20:00,Wells Fargo Center,Philadelphia 76ers,Memphis Grizzlies,PHI,101.2,112.1,107.1,+5.0," @ DEN, @ CLE, vs. MIN, vs. MEM",MEM,101.3,109.7,109.4,+0.3," @ HOU, vs. UTA, vs. MIN, @ PHI",100 - 116
734,18-19,767,15,15,04/04/2021 20:30,State Farm Arena,Atlanta Hawks,Golden State Warriors,ATL,98.4,113.6,112.3,+1.3," @ PHX, @ SAS, @ NOP, vs. GSW",GSW,103.2,108.8,110.0,-1.2," vs. CHI, @ MIA, @ TOR, @ ATL",117 - 111
735,18-19,768,15,15,04/04/2021 21:00,Toyota Center,Houston Rockets,New Orleans Pelicans,HOU,101.3,105.8,111.3,-5.5," vs. MEM, @ BKN, @ BOS, vs. NOP",NOP,98.9,115.9,115.6,+0.3," @ BOS, vs. ORL, vs. ATL, @ HOU",115 - 122
736,18-19,769,15,15,04/04/2021 23:00,Ball Arena,Denver Nuggets,Orlando Magic,DEN,97.6,117.0,111.9,+5.1," vs. PHI, @ LAC, vs. ORL",ORL,98.9,105.3,111.8,-6.5," @ LAC, @ NOP, @ UTA, @ DEN",119 - 109
737,18-19,770,15,15,05/04/2021 20:00,Barclays Center,Brooklyn Nets,New York Knicks,BKN,100.3,117.4,113.6,+3.8," vs. MIN, vs, HOU, vs. CHA, @ CHI",NYK,96.7,108.7,108.1,+0.6," vs. MIA, @ MIN, vs. DAL, @ DET",114 - 112
738,18-19,771,15,15,05/04/2021 20:00,Amalie Arena,Toronto Raptors,Washington Wizards,TOR,99.9,112.4,112.5,-0.1," @ DET, @ OKC, vs. GSW",WAS,104.8,109.0,113.5,-4.5," vs. IND, vs. CHA, @ DET, vs. DAL",103 - 101
739,18-19,772,15,15,05/04/2021 20:00,American Airlines Center,Dallas Mavericks,Utah Jazz,DAL,98.2,113.7,112.7,+1.0," @ OKC, @ BOS, @ NYK, @ WAS",UTA,99.8,116.8,108.3,+8.5," vs. CLE, @ MEM, vs. CHI, vs. ORL",111 - 103
740,18-19,773,15,15,05/04/2021 20:00,Target Center,Minnesota Timberwolves,Sacramento Kings,MIN,101.8,106.7,114.2,-7.4," @ BKN, vs. NYK, @ MEM, @ PHI",SAC,100.5,113.9,117.7,-3.9," @ SAS, @ SAS, vs. LAL, vs. MIL",116 - 106
741,18-19,774,15,15,05/04/2021 20:00,Chesapeake Energy Arena,Oklahoma City Thunder,Detroit Pistons,OKC,100.5,104.7,110.8,-6.1," vs. DAL, vs. TOR, @ PHX, @ POR",DET,97.9,107.8,111.6,-3.8," vs. TOR, vs. POR, vs. WAS, vs. NYK",108 - 132
742,18-19,775,15,15,05/04/2021 20:00,AT&T Center,San Antonio Spurs,Cleveland Cavaliers,SAS,99.8,109.3,109.8,-0.5," vs. SAC, vs. SAC, vs. ATL, vs. IND",CLE,98.1,104.3,111.8,-7.5," @ UTA, vs. PHI, @ MIA",101 - 125
743,18-19,776,15,15,05/04/2021 21:00,Toyota Center,Houston Rockets,Phoenix Suns,HOU,101.3,105.8,111.3,-5.5," vs. MEM, @ BKN, @ BOS, vs. NOP",PHX,98.0,114.4,108.0,+6.4," vs. ATL, vs. CHI, vs. OKC",130 - 133
744,18-19,777,15,15,06/04/2021 20:00,Bankers Life Fieldhouse,Indiana Pacers,Chicago Bulls,IND,100.4,111.3,111.0,+0.3," @ WAS, vs. MIA, vs. CHA, @ SAS",CHI,101.1,110.4,111.7,-1.3," @ GSW, @ PHX, @ UTA, vs. BKN",97 - 113
745,18-19,778,15,15,06/04/2021 20:30,State Farm Arena,Atlanta Hawks,New Orleans Pelicans,ATL,98.4,113.6,112.3,+1.3," @ PHX, @ SAS, @ NOP, vs. GSW",NOP,98.9,115.9,115.6,+0.3," @ BOS, vs. ORL, vs. ATL, @ HOU",123 - 107
746,18-19,779,15,15,06/04/2021 20:30,TD Garden,Boston Celtics,Philadelphia 76ers,BOS,98.7,113.2,112.2,+1.1," vs. NOP, vs. DAL, vs. HOU, vs. CHA",PHI,101.2,112.1,107.1,+5.0," @ DEN, @ CLE, vs. MIN, vs. MEM",96 - 106
747,18-19,780,15,15,06/04/2021 20:30,Amalie Arena,Toronto Raptors,Los Angeles Lakers,TOR,99.9,112.4,112.5,-0.1," @ DET, @ OKC, vs. GSW",LAL,99.1,110.5,105.8,+4.7," vs. MIL, @ SAC, @ LAC",101 - 110
748,18-19,781,15,15,06/04/2021 21:00,AmericanAirlines Arena,Miami Heat,Memphis Grizzlies,MIA,97.7,108.0,109.7,-1.7," @ NYK, @ IND, vs. GSW, vs. CLE",MEM,101.3,109.7,109.4,+0.3," @ HOU, vs. UTA, vs. MIN, @ PHI",112 - 124
749,18-19,321,15,15,06/04/2021 22:00,Ball Arena,Denver Nuggets,Detroit Pistons,DEN,97.6,117.0,111.9,+5.1," vs. PHI, @ LAC, vs. ORL",DET,97.9,107.8,111.6,-3.8," vs. TOR, vs. POR, vs. WAS, vs. NYK",134 - 119
750,18-19,783,15,15,06/04/2021 23:00,Chase Center,Golden State Warriors,Milwaukee Bucks,GSW,103.2,108.8,110.0,-1.2," vs. CHI, @ MIA, @ TOR, @ ATL",MIL,102.3,116.6,109.6,+7.0," @ LAC, @ LAL, @ POR, @ SAC",122 - 121
751,18-19,784,15,15,06/04/2021 23:00,STAPLES Center,LA Clippers,Portland Trail Blazers,LAC,98.1,117.1,111.0,+6.1," vs. MIL, vs. ORL, vs. DEN, vs. LAL",POR,98.6,116.2,116.9,-0.6," @ DET, vs. MIL, vs. OKC",133 - 116
752,18-19,785,16,16,07/04/2021 20:00,Bankers Life Fieldhouse,Indiana Pacers,Minnesota Timberwolves,IND,100.6,110.8,111.0,-0.2," vs. CHI, vs. MIN, @ ORL, @ MEM",MIN,101.7,106.8,114.1,-7.3," vs. SAC, @ IND, @ BOS, vs. CHI",141 - 137
753,18-19,786,16,16,07/04/2021 20:00,Amway Center,Orlando Magic,Washington Wizards,ORL,98.9,105.1,112.0,-6.9," vs. WAS, vs. IND, vs. MIL",WAS,104.7,108.3,113.4,-5.1," @ TOR, @ ORL, @ GSW, @ PHX",116 - 131
754,18-19,787,16,16,07/04/2021 20:30,TD Garden,Boston Celtics,New York Knicks,BOS,98.7,113.4,111.7,+1.7," vs. PHI, vs. NYK, vs. MIN, @ DEN",NYK,96.4,108.5,107.6,+0.9," @ BKN, @ BOS, vs. MEM, vs. TOR",101 - 99
755,18-19,788,16,16,07/04/2021 20:30,Barclays Center,Brooklyn Nets,New Orleans Pelicans,BKN,100.1,117.2,113.2,+4.0," vs. NYK, vs. NOP, vs. LAL",NOP,99.3,115.1,115.2,-0.0," @ ATL, @ BKN, vs. PHI, @ CLE",139 - 111
756,18-19,456,16,16,07/04/2021 21:00,Toyota Center,Houston Rockets,Dallas Mavericks,HOU,101.2,106.0,112.0,-6.0," vs. PHX, vs. DAL, @ LAC, @ GSW",DAL,98.3,113.7,111.4,+2.3," vs. UTA, @ HOU, vs. MIL, vs. SAS",102 - 93
757,18-19,790,16,16,07/04/2021 21:00,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,ATL,98.5,113.8,112.1,+1.7," vs. NOP, vs. MEM, vs. CHI, @ CHA",MEM,101.2,110.2,109.2,+1.0," @ MIA, @ ATL, @ NYK, vs. IND",113 - 131
758,18-19,791,16,16,07/04/2021 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Charlotte Hornets,OKC,100.7,104.2,111.9,-7.6," vs. DET, vs. CHA, vs. CLE, vs. PHI",CHA,99.9,110.4,111.5,-1.2," @ OKC, @ MIL, vs. ATL",102 - 113
759,18-19,792,16,16,07/04/2021 22:00,Ball Arena,Denver Nuggets,San Antonio Spurs,DEN,97.4,116.9,111.6,+5.3," vs. DET, vs. SAS, vs. SAS, vs. BOS",SAS,99.7,109.9,110.7,-0.8," vs. CLE, @ DEN, @ DEN, @ DAL",106 - 96
760,18-19,793,16,16,07/04/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Utah Jazz,PHX,98.0,115.3,108.2,+7.1," @ HOU, vs. UTA, @ LAC, vs. WAS",UTA,99.7,117.1,107.3,+9.8," @ DAL, @ PHX, vs. POR vs. SAC",117 - 113
761,18-19,523,16,16,08/04/2021 20:30,Amalie Arena,Toronto Raptors,Chicago Bulls,TOR,99.8,112.5,112.0,+0.5," vs. WAS, vs. LAL, vs. CHI, @ CLE, @ NYK",CHI,100.7,110.6,112.2,-1.6," @ IND, @ TOR, @ ATL, @ MIN",113 - 122
762,18-19,794,16,16,08/04/2021 20:30,AmericanAirlines Arena,Miami Heat,Los Angeles Lakers,MIA,97.5,108.2,109.0,-0.9," vs. MEM, vs. LAL, @ POR",LAL,99.2,109.8,105.6,+4.2," @ TOR, @ MIA, @ BKN",110 - 104
763,18-19,795,16,16,08/04/2021 21:00,Chesapeake Energy Arena,Oklahoma City Thunder,Cleveland Cavaliers,OKC,100.7,104.2,111.9,-7.6," vs. DET, vs. CHA, vs. CLE, vs. PHI",CLE,98.1,103.6,112.2,-8.5," @ SAS, @ OKC, vs. TOR, vs. NOP",102 - 129
764,18-19,796,16,16,08/04/2021 22:00,American Airlines Center,Dallas Mavericks,Milwaukee Bucks,DAL,98.3,113.7,111.4,+2.3," vs. UTA, @ HOU, vs. MIL, vs. SAS",MIL,102.4,116.4,109.9,+6.5," @ GSW, @ DAL, vs. CHA, @ ORL",116 - 101
765,18-19,797,16,16,08/04/2021 23:00,Vivint Arena,Utah Jazz,Portland Trail Blazers,UTA,99.7,117.1,107.3,+9.8," @ DAL, @ PHX, vs. POR vs. SAC",POR,98.8,116.3,115.9,+0.5," @ LAC, @ UTA, vs. DET, vs. MIA",122 - 103
766,18-19,798,16,16,08/04/2021 23:00,STAPLES Center,LA Clippers,Phoenix Suns,LAC,97.9,116.7,110.4,+6.3," vs. POR, vs. PHX, vs. HOU, vs. DET",PHX,98.0,115.3,108.2,+7.1," @ HOU, vs. UTA, @ LAC, vs. WAS",113 - 103
767,18-19,799,16,16,08/04/2021 23:00,Golden 1 Center,Sacramento Kings,Detroit Pistons,SAC,100.6,113.8,117.9,-4.0," @ MIN, vs. DET, @ UTA",DET,97.9,107.8,111.8,-4.0," @ OKC, @ DEN, @ SAC, @ POR, @ LAC",101 - 113
768,18-19,800,16,16,09/04/2021 20:00,Amway Center,Orlando Magic,Indiana Pacers,ORL,98.9,105.1,112.0,-6.9," vs. WAS, vs. IND, vs. MIL",IND,100.6,110.8,111.0,-0.2," vs. CHI, vs. MIN, @ ORL, @ MEM",106 - 111
769,18-19,802,16,16,09/04/2021 20:30,TD Garden,Boston Celtics,Minnesota Timberwolves,BOS,98.7,113.4,111.7,+1.7," vs. PHI, vs. NYK, vs. MIN, @ DEN",MIN,101.7,106.8,114.1,-7.3," vs. SAC, @ IND, @ BOS, vs. CHI",145 - 136
770,18-19,803,16,16,09/04/2021 20:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,NYK,96.4,108.5,107.6,+0.9," @ BKN, @ BOS, vs. MEM, vs. TOR",MEM,101.2,110.2,109.2,+1.0," @ MIA, @ ATL, @ NYK, vs. IND",133 - 129
771,18-19,801,16,16,09/04/2021 21:00,State Farm Arena,Atlanta Hawks,Chicago Bulls,ATL,98.5,113.8,112.1,+1.7," vs. NOP, vs. MEM, vs. CHI, @ CHA",CHI,100.7,110.6,112.2,-1.6," @ IND, @ TOR, @ ATL, @ MIN",120 - 108
772,18-19,805,16,16,09/04/2021 21:00,Smoothie King Center,New Orleans Pelicans,Philadelphia 76ers,NOP,99.3,115.1,115.2,-0.0," @ ATL, @ BKN, vs. PHI, @ CLE",PHI,101.0,111.9,107.2,+4.7," @ BOS, @ NOP, @ OKC",101 - 94
773,18-19,806,16,16,09/04/2021 22:00,Fiserv Forum,Milwaukee Bucks,Charlotte Hornets,MIL,102.4,116.4,109.9,+6.5," @ GSW, @ DAL, vs. CHA, @ ORL",CHA,99.9,110.4,111.5,-1.2," @ OKC, @ MIL, vs. ATL",119 - 127
774,18-19,807,16,16,09/04/2021 22:00,Ball Arena,Denver Nuggets,San Antonio Spurs,DEN,97.4,116.9,111.6,+5.3," vs. DET, vs. SAS, vs. SAS, vs. BOS",SAS,99.7,109.9,110.7,-0.8," vs. CLE, @ DEN, @ DEN, @ DAL",121 - 119
775,18-19,808,16,16,09/04/2021 23:00,Chase Center,Golden State Warriors,Washington Wizards,GSW,103.1,108.4,110.3,-2.0," vs. MIL, vs. WAS, vs. HOU",WAS,104.7,108.3,113.4,-5.1," @ TOR, @ ORL, @ GSW, @ PHX",107 - 110
776,18-19,809,16,16,09/04/2021 23:00,STAPLES Center,LA Clippers,Houston Rockets,LAC,97.9,116.7,110.4,+6.3," vs. POR, vs. PHX, vs. HOU, vs. DET",HOU,101.2,106.0,112.0,-6.0," vs. PHX, vs. DAL, @ LAC, @ GSW",126 - 109
777,18-19,804,16,16,10/04/2021 20:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Toronto Raptors,CLE,98.1,103.6,112.2,-8.5," @ SAS, @ OKC, vs. TOR, vs. NOP",TOR,99.8,112.5,112.0,+0.5," vs. WAS, vs. LAL, vs. CHI, @ CLE, @ NYK",115 - 135
778,18-19,810,16,16,10/04/2021 21:30,Barclays Center,Brooklyn Nets,Los Angeles Lakers,BKN,100.1,117.2,113.2,+4.0," vs. NYK, vs. NOP, vs. LAL",LAL,99.2,109.8,105.6,+4.2," @ TOR, @ MIA, @ BKN",101 - 126
779,18-19,199,16,16,10/04/2021 22:00,Chesapeake Energy Arena,Oklahoma City Thunder,Philadelphia 76ers,OKC,100.7,104.2,111.9,-7.6," vs. DET, vs. CHA, vs. CLE, vs. PHI",PHI,101.0,111.9,107.2,+4.7," @ BOS, @ NOP, @ OKC",93 - 117
780,18-19,812,16,16,10/04/2021 22:00,Vivint Arena,Utah Jazz,Sacramento Kings,UTA,99.7,117.1,107.3,+9.8," @ DAL, @ PHX, vs. POR vs. SAC",SAC,100.6,113.8,117.9,-4.0," @ MIN, vs. DET, @ UTA",128 - 112
781,18-19,813,16,16,10/04/2021 23:00,Chase Center,Golden State Warriors,Houston Rockets,GSW,103.1,108.4,110.3,-2.0," vs. MIL, vs. WAS, vs. HOU",HOU,101.2,106.0,112.0,-6.0," vs. PHX, vs. DAL, @ LAC, @ GSW",125 - 109
782,18-19,814,16,16,10/04/2021 23:00,Phoenix Suns Arena,Phoenix Suns,Washington Wizards,PHX,98.0,115.3,108.2,+7.1," @ HOU, vs. UTA, @ LAC, vs. WAS",WAS,104.7,108.3,113.4,-5.1," @ TOR, @ ORL, @ GSW, @ PHX",134 - 106
783,18-19,815,16,16,10/04/2021 23:00,Moda Center,Portland Trail Blazers,Detroit Pistons,POR,98.8,116.3,115.9,+0.5," @ LAC, @ UTA, vs. DET, vs. MIA",DET,97.9,107.8,111.8,-4.0," @ OKC, @ DEN, @ SAC, @ POR, @ LAC",118 - 103
784,18-19,816,16,16,11/04/2021 14:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,CHA,99.9,110.4,111.5,-1.2," @ OKC, @ MIL, vs. ATL",ATL,98.5,113.8,112.1,+1.7," vs. NOP, vs. MEM, vs. CHI, @ CHA",101 - 105
785,18-19,817,16,16,11/04/2021 16:00,Ball Arena,Denver Nuggets,Boston Celtics,DEN,97.4,116.9,111.6,+5.3," vs. DET, vs. SAS, vs. SAS, vs. BOS",BOS,98.7,113.4,111.7,+1.7," vs. PHI, vs. NYK, vs. MIN, @ DEN",87 - 105
786,18-19,818,16,16,11/04/2021 20:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New Orleans Pelicans,CLE,98.1,103.6,112.2,-8.5," @ SAS, @ OKC, vs. TOR, vs. NOP",NOP,99.3,115.1,115.2,-0.0," @ ATL, @ BKN, vs. PHI, @ CLE",109 - 116
787,18-19,819,16,16,11/04/2021 20:00,Amway Center,Orlando Magic,Milwaukee Bucks,ORL,98.9,105.1,112.0,-6.9," vs. WAS, vs. IND, vs. MIL",MIL,102.4,116.4,109.9,+6.5," @ GSW, @ DAL, vs. CHA, @ ORL",87 - 124
